transaction_id,item_id,quantity,transaction_date,total_price
1478,4,10,2024-04-27T21:23:00.676Z,74.77
1479,96,7,2024-04-27T21:23:00.676Z,77.12
1480,49,4,2024-04-27T21:23:00.676Z,40.33
1481,59,2,2024-04-27T21:23:00.676Z,55.81
1482,71,2,2024-04-27T21:23:00.676Z,20.99
1483,98,7,2024-04-27T21:23:00.676Z,61.37
1484,47,6,2024-04-27T21:23:00.676Z,92.31
1485,21,4,2024-04-27T21:23:00.676Z,93.25
1486,56,9,2024-04-27T21:23:00.676Z,28.15
1487,11,8,2024-04-27T21:23:00.676Z,50.79
1488,24,4,2024-04-27T21:23:00.676Z,74.36
1489,5,9,2024-04-27T21:23:00.676Z,74.01
1490,73,3,2024-04-27T21:23:00.676Z,88.68
1491,19,10,2024-04-27T21:23:00.676Z,68.34
1492,60,2,2024-04-27T21:23:00.676Z,62.47
1493,83,5,2024-04-27T21:23:00.676Z,83.94
1494,56,4,2024-04-27T21:23:00.676Z,38.14
1495,54,1,2024-04-27T21:23:00.676Z,25.53
1496,45,4,2024-04-27T21:23:00.676Z,37.60
1497,69,8,2024-04-27T21:23:00.676Z,59.71
1498,32,2,2024-04-27T21:23:00.676Z,12.79
1499,20,4,2024-04-27T21:23:00.676Z,40.87
1500,74,4,2024-04-27T21:23:00.676Z,78.57
1501,53,10,2024-04-27T21:23:00.676Z,35.72
1502,57,7,2024-04-27T21:23:00.676Z,46.94
1503,16,6,2024-04-27T21:23:00.676Z,50.45
1504,11,2,2024-04-27T21:23:00.676Z,83.97
1505,59,3,2024-04-27T21:23:00.676Z,75.76
1506,9,1,2024-04-27T21:23:00.676Z,10.82
1507,74,10,2024-04-27T21:23:00.676Z,49.68
1508,52,8,2024-04-27T21:23:00.676Z,12.27
1509,6,1,2024-04-27T21:23:00.676Z,39.98
1510,74,9,2024-04-27T21:23:00.676Z,98.98
1511,50,10,2024-04-27T21:23:00.676Z,84.46
1512,51,9,2024-04-27T21:23:00.676Z,52.71
1513,26,5,2024-04-27T21:23:00.676Z,50.63
1514,39,4,2024-04-27T21:23:00.676Z,36.87
1515,90,1,2024-04-27T21:23:00.676Z,84.08
1516,52,5,2024-04-27T21:23:00.676Z,29.07
1517,26,7,2024-04-27T21:23:00.676Z,69.37
1518,69,5,2024-04-27T21:23:00.676Z,27.50
1519,54,2,2024-04-27T21:23:00.676Z,37.14
1520,72,4,2024-04-27T21:23:00.676Z,42.07
1521,64,5,2024-04-27T21:23:00.676Z,98.98
1522,20,4,2024-04-27T21:23:00.676Z,99.79
1523,15,6,2024-04-27T21:23:00.676Z,29.38
1524,96,8,2024-04-27T21:23:00.676Z,56.63
1525,13,4,2024-04-27T21:23:00.676Z,62.36
1526,25,6,2024-04-27T21:23:00.676Z,88.15
1527,33,7,2024-04-27T21:23:00.676Z,53.73
1528,52,7,2024-04-27T21:23:00.676Z,25.09
1529,94,1,2024-04-27T21:23:00.676Z,23.26
1530,77,2,2024-04-27T21:23:00.676Z,83.91
1531,62,7,2024-04-27T21:23:00.676Z,10.38
1532,64,7,2024-04-27T21:23:00.676Z,98.60
1533,22,8,2024-04-27T21:23:00.676Z,98.66
1534,38,8,2024-04-27T21:23:00.676Z,91.64
1535,22,9,2024-04-27T21:23:00.676Z,82.28
1536,88,6,2024-04-27T21:23:00.676Z,11.79
1537,3,3,2024-04-27T21:23:00.676Z,76.02
1538,90,6,2024-04-27T21:23:00.676Z,55.80
1539,89,2,2024-04-27T21:23:00.676Z,33.80
1540,42,4,2024-04-27T21:23:00.676Z,78.58
1541,54,2,2024-04-27T21:23:00.676Z,83.21
1542,91,8,2024-04-27T21:23:00.676Z,65.85
1543,48,6,2024-04-27T21:23:00.676Z,46.15
1544,55,10,2024-04-27T21:23:00.676Z,53.27
1545,74,6,2024-04-27T21:23:00.676Z,93.30
1546,22,4,2024-04-27T21:23:00.676Z,58.90
1547,2,8,2024-04-27T21:23:00.676Z,59.76
1548,61,6,2024-04-27T21:23:00.676Z,55.44
1549,19,2,2024-04-27T21:23:00.676Z,17.03
1550,76,8,2024-04-27T21:23:00.676Z,39.39
1551,51,2,2024-04-27T21:23:00.676Z,67.43
1552,6,10,2024-04-27T21:23:00.676Z,48.82
1553,81,3,2024-04-27T21:23:00.676Z,99.33
1554,78,7,2024-04-27T21:23:00.676Z,85.60
1555,31,7,2024-04-27T21:23:00.677Z,57.47
1556,99,7,2024-04-27T21:23:00.677Z,64.18
1557,33,2,2024-04-27T21:23:00.677Z,87.49
1558,65,7,2024-04-27T21:23:00.677Z,49.30
1559,21,3,2024-04-27T21:23:00.677Z,91.88
1560,35,10,2024-04-27T21:23:00.677Z,59.77
1561,95,2,2024-04-27T21:23:00.677Z,46.55
1562,71,2,2024-04-27T21:23:00.677Z,10.06
1563,58,4,2024-04-27T21:23:00.677Z,28.67
1564,56,1,2024-04-27T21:23:00.677Z,24.54
1565,5,8,2024-04-27T21:23:00.677Z,35.90
1566,50,4,2024-04-27T21:23:00.677Z,82.41
1567,75,3,2024-04-27T21:23:00.677Z,58.62
1568,40,9,2024-04-27T21:23:00.677Z,91.93
1569,28,9,2024-04-27T21:23:00.677Z,60.45
1570,50,3,2024-04-27T21:23:00.677Z,34.09
1571,47,6,2024-04-27T21:23:00.677Z,99.92
1572,5,7,2024-04-27T21:23:00.677Z,26.96
1573,15,7,2024-04-27T21:23:00.677Z,55.64
1574,86,7,2024-04-27T21:23:00.677Z,66.81
1575,6,10,2024-04-27T21:23:00.677Z,99.16
1576,23,1,2024-04-27T21:23:00.677Z,66.61
1577,50,1,2024-04-27T21:23:00.677Z,56.97
1578,62,1,2024-04-27T21:23:00.677Z,34.27
1579,6,7,2024-04-27T21:23:00.677Z,30.25
1580,68,7,2024-04-27T21:23:00.677Z,58.40
1581,44,4,2024-04-27T21:23:00.677Z,93.76
1582,83,3,2024-04-27T21:23:00.677Z,53.95
1583,22,5,2024-04-27T21:23:00.677Z,70.55
1584,2,1,2024-04-27T21:23:00.677Z,23.04
1585,58,4,2024-04-27T21:23:00.677Z,60.32
1586,7,8,2024-04-27T21:23:00.677Z,49.09
1587,80,8,2024-04-27T21:23:00.677Z,62.14
1588,100,4,2024-04-27T21:23:00.677Z,77.15
1589,91,7,2024-04-27T21:23:00.677Z,22.31
1590,32,6,2024-04-27T21:23:00.677Z,16.39
1591,68,2,2024-04-27T21:23:00.677Z,15.33
1592,73,2,2024-04-27T21:23:00.677Z,14.77
1593,35,5,2024-04-27T21:23:00.677Z,56.02
1594,58,9,2024-04-27T21:23:00.677Z,75.09
1595,90,10,2024-04-27T21:23:00.677Z,81.11
1596,88,9,2024-04-27T21:23:00.677Z,14.98
1597,57,2,2024-04-27T21:23:00.677Z,48.24
1598,83,6,2024-04-27T21:23:00.677Z,67.02
1599,76,2,2024-04-27T21:23:00.677Z,91.70
1600,13,1,2024-04-27T21:23:00.677Z,27.29
1601,36,10,2024-04-27T21:23:00.677Z,74.98
1602,80,1,2024-04-27T21:23:00.677Z,18.03
1603,97,8,2024-04-27T21:23:00.677Z,13.92
1604,38,10,2024-04-27T21:23:00.677Z,64.08
1605,15,5,2024-04-27T21:23:00.677Z,73.27
1606,60,5,2024-04-27T21:23:00.677Z,46.19
1607,76,3,2024-04-27T21:23:00.677Z,13.84
1608,79,9,2024-04-27T21:23:00.677Z,94.60
1609,77,4,2024-04-27T21:23:00.677Z,30.04
1610,87,10,2024-04-27T21:23:00.677Z,52.14
1611,11,10,2024-04-27T21:23:00.677Z,64.53
1612,8,8,2024-04-27T21:23:00.677Z,88.38
1613,22,5,2024-04-27T21:23:00.677Z,83.72
1614,64,4,2024-04-27T21:23:00.677Z,14.99
1615,64,5,2024-04-27T21:23:00.677Z,77.82
1616,34,2,2024-04-27T21:23:00.677Z,92.81
1617,1,4,2024-04-27T21:23:00.677Z,74.19
1618,59,9,2024-04-27T21:23:00.677Z,28.92
1619,80,9,2024-04-27T21:23:00.677Z,80.17
1620,38,4,2024-04-27T21:23:00.677Z,41.27
1621,33,2,2024-04-27T21:23:00.677Z,69.20
1622,90,5,2024-04-27T21:23:00.677Z,78.46
1623,29,10,2024-04-27T21:23:00.677Z,74.72
1624,26,8,2024-04-27T21:23:00.677Z,20.16
1625,87,2,2024-04-27T21:23:00.677Z,72.12
1626,82,2,2024-04-27T21:23:00.677Z,11.53
1627,61,10,2024-04-27T21:23:00.677Z,88.24
1628,36,7,2024-04-27T21:23:00.677Z,21.02
1629,80,3,2024-04-27T21:23:00.677Z,69.46
1630,23,3,2024-04-27T21:23:00.677Z,89.21
1631,26,10,2024-04-27T21:23:00.677Z,24.58
1632,70,8,2024-04-27T21:23:00.677Z,27.74
1633,83,8,2024-04-27T21:23:00.677Z,49.59
1634,87,8,2024-04-27T21:23:00.677Z,95.49
1635,92,9,2024-04-27T21:23:00.677Z,11.00
1636,8,7,2024-04-27T21:23:00.677Z,51.88
1637,54,7,2024-04-27T21:23:00.677Z,63.20
1638,22,1,2024-04-27T21:23:00.677Z,11.96
1639,80,3,2024-04-27T21:23:00.677Z,72.84
1640,74,10,2024-04-27T21:23:00.677Z,31.02
1641,48,3,2024-04-27T21:23:00.677Z,46.73
1642,95,8,2024-04-27T21:23:00.677Z,75.45
1643,73,6,2024-04-27T21:23:00.677Z,87.97
1644,96,4,2024-04-27T21:23:00.677Z,31.49
1645,91,3,2024-04-27T21:23:00.677Z,65.56
1646,37,10,2024-04-27T21:23:00.677Z,59.59
1647,10,3,2024-04-27T21:23:00.678Z,40.51
1648,69,10,2024-04-27T21:23:00.678Z,54.24
1649,34,4,2024-04-27T21:23:00.678Z,98.16
1650,11,1,2024-04-27T21:23:00.678Z,16.57
1651,12,3,2024-04-27T21:23:00.678Z,19.77
1652,51,8,2024-04-27T21:23:00.678Z,82.72
1653,53,5,2024-04-27T21:23:00.678Z,71.49
1654,75,6,2024-04-27T21:23:00.678Z,12.98
1655,81,4,2024-04-27T21:23:00.678Z,94.29
1656,25,10,2024-04-27T21:23:00.678Z,10.27
1657,14,7,2024-04-27T21:23:00.678Z,69.94
1658,11,3,2024-04-27T21:23:00.678Z,65.74
1659,52,7,2024-04-27T21:23:00.678Z,41.48
1660,16,10,2024-04-27T21:23:00.678Z,25.39
1661,19,9,2024-04-27T21:23:00.678Z,33.45
1662,76,5,2024-04-27T21:23:00.678Z,20.38
1663,70,7,2024-04-27T21:23:00.678Z,96.14
1664,24,4,2024-04-27T21:23:00.678Z,98.10
1665,24,10,2024-04-27T21:23:00.678Z,59.21
1666,64,5,2024-04-27T21:23:00.678Z,30.33
1667,60,8,2024-04-27T21:23:00.678Z,57.41
1668,36,8,2024-04-27T21:23:00.678Z,56.80
1669,34,5,2024-04-27T21:23:00.678Z,32.32
1670,54,9,2024-04-27T21:23:00.678Z,57.21
1671,96,8,2024-04-27T21:23:00.678Z,77.84
1672,83,6,2024-04-27T21:23:00.678Z,66.06
1673,94,4,2024-04-27T21:23:00.678Z,60.46
1674,94,6,2024-04-27T21:23:00.678Z,47.88
1675,29,8,2024-04-27T21:23:00.678Z,82.80
1676,88,9,2024-04-27T21:23:00.678Z,53.77
1677,23,8,2024-04-27T21:23:00.678Z,39.54
1678,76,1,2024-04-27T21:23:00.678Z,92.49
1679,44,10,2024-04-27T21:23:00.678Z,47.98
1680,70,1,2024-04-27T21:23:00.678Z,65.96
1681,56,9,2024-04-27T21:23:00.678Z,86.31
1682,44,7,2024-04-27T21:23:00.678Z,31.00
1683,57,7,2024-04-27T21:23:00.678Z,46.91
1684,49,2,2024-04-27T21:23:00.678Z,29.67
1685,19,6,2024-04-27T21:23:00.678Z,98.21
1686,94,9,2024-04-27T21:23:00.678Z,84.57
1687,27,6,2024-04-27T21:23:00.678Z,75.18
1688,78,3,2024-04-27T21:23:00.678Z,43.17
1689,36,8,2024-04-27T21:23:00.678Z,12.65
1690,33,10,2024-04-27T21:23:00.678Z,73.78
1691,95,3,2024-04-27T21:23:00.678Z,84.43
1692,4,5,2024-04-27T21:23:00.678Z,20.61
1693,88,3,2024-04-27T21:23:00.678Z,34.88
1694,2,6,2024-04-27T21:23:00.678Z,75.94
1695,4,2,2024-04-27T21:23:00.678Z,60.55
1696,88,2,2024-04-27T21:23:00.678Z,75.33
1697,78,7,2024-04-27T21:23:00.678Z,75.39
1698,77,4,2024-04-27T21:23:00.678Z,65.72
1699,96,7,2024-04-27T21:23:00.678Z,28.11
1700,21,10,2024-04-27T21:23:00.678Z,20.41
1701,19,8,2024-04-27T21:23:00.678Z,85.64
1702,6,2,2024-04-27T21:23:00.678Z,17.61
1703,81,7,2024-04-27T21:23:00.678Z,92.60
1704,12,5,2024-04-27T21:23:00.678Z,61.09
1705,7,5,2024-04-27T21:23:00.678Z,37.12
1706,67,8,2024-04-27T21:23:00.678Z,35.54
1707,55,5,2024-04-27T21:23:00.678Z,85.54
1708,53,1,2024-04-27T21:23:00.678Z,95.40
1709,81,3,2024-04-27T21:23:00.678Z,69.85
1710,7,5,2024-04-27T21:23:00.678Z,85.19
1711,74,2,2024-04-27T21:23:00.678Z,15.09
1712,34,3,2024-04-27T21:23:00.678Z,46.84
1713,55,8,2024-04-27T21:23:00.678Z,12.07
1714,19,4,2024-04-27T21:23:00.678Z,22.53
1715,7,9,2024-04-27T21:23:00.678Z,97.35
1716,79,7,2024-04-27T21:23:00.678Z,54.28
1717,2,2,2024-04-27T21:23:00.678Z,19.95
1718,45,6,2024-04-27T21:23:00.678Z,42.17
1719,76,6,2024-04-27T21:23:00.678Z,12.23
1720,4,6,2024-04-27T21:23:00.678Z,18.28
1721,29,10,2024-04-27T21:23:00.678Z,20.51
1722,14,10,2024-04-27T21:23:00.678Z,37.34
1723,51,10,2024-04-27T21:23:00.678Z,33.21
1724,77,7,2024-04-27T21:23:00.678Z,40.97
1725,28,2,2024-04-27T21:23:00.678Z,87.54
1726,34,8,2024-04-27T21:23:00.678Z,28.98
1727,86,4,2024-04-27T21:23:00.678Z,91.10
1728,66,6,2024-04-27T21:23:00.678Z,67.07
1729,28,5,2024-04-27T21:23:00.679Z,62.03
1730,26,8,2024-04-27T21:23:00.679Z,86.64
1731,75,3,2024-04-27T21:23:00.679Z,53.63
1732,8,3,2024-04-27T21:23:00.679Z,28.55
1733,17,4,2024-04-27T21:23:00.679Z,65.39
1734,50,5,2024-04-27T21:23:00.679Z,88.53
1735,64,3,2024-04-27T21:23:00.679Z,27.24
1736,89,2,2024-04-27T21:23:00.679Z,32.89
1737,44,6,2024-04-27T21:23:00.679Z,37.51
1738,80,8,2024-04-27T21:23:00.679Z,57.93
1739,91,7,2024-04-27T21:23:00.679Z,41.01
1740,51,10,2024-04-27T21:23:00.679Z,19.65
1741,22,9,2024-04-27T21:23:00.679Z,86.67
1742,14,6,2024-04-27T21:23:00.679Z,76.00
1743,36,3,2024-04-27T21:23:00.679Z,55.49
1744,18,1,2024-04-27T21:23:00.679Z,80.61
1745,85,1,2024-04-27T21:23:00.679Z,76.81
1746,31,10,2024-04-27T21:23:00.679Z,30.98
1747,38,1,2024-04-27T21:23:00.679Z,29.07
1748,76,1,2024-04-27T21:23:00.679Z,28.89
1749,97,5,2024-04-27T21:23:00.679Z,62.54
1750,82,4,2024-04-27T21:23:00.679Z,87.83
1751,95,1,2024-04-27T21:23:00.679Z,73.45
1752,35,1,2024-04-27T21:23:00.679Z,73.96
1753,43,10,2024-04-27T21:23:00.679Z,36.91
1754,19,4,2024-04-27T21:23:00.679Z,88.75
1755,44,8,2024-04-27T21:23:00.679Z,22.90
1756,98,2,2024-04-27T21:23:00.679Z,83.70
1757,96,5,2024-04-27T21:23:00.679Z,54.66
1758,52,6,2024-04-27T21:23:00.679Z,40.31
1759,3,2,2024-04-27T21:23:00.679Z,22.15
1760,67,2,2024-04-27T21:23:00.679Z,92.34
1761,75,8,2024-04-27T21:23:00.679Z,67.27
1762,64,5,2024-04-27T21:23:00.679Z,71.47
1763,41,10,2024-04-27T21:23:00.679Z,32.72
1764,39,10,2024-04-27T21:23:00.679Z,61.84
1765,86,9,2024-04-27T21:23:00.679Z,63.18
1766,81,9,2024-04-27T21:23:00.679Z,54.41
1767,82,6,2024-04-27T21:23:00.679Z,49.93
1768,28,1,2024-04-27T21:23:00.679Z,86.88
1769,94,1,2024-04-27T21:23:00.679Z,36.73
1770,61,8,2024-04-27T21:23:00.679Z,82.80
1771,45,5,2024-04-27T21:23:00.679Z,70.34
1772,23,5,2024-04-27T21:23:00.679Z,16.52
1773,28,4,2024-04-27T21:23:00.679Z,22.68
1774,15,5,2024-04-27T21:23:00.679Z,31.89
1775,17,2,2024-04-27T21:23:00.679Z,15.54
1776,42,5,2024-04-27T21:23:00.679Z,84.33
1777,26,8,2024-04-27T21:23:00.679Z,32.81
1778,82,2,2024-04-27T21:23:00.679Z,52.06
1779,65,3,2024-04-27T21:23:00.679Z,70.38
1780,41,10,2024-04-27T21:23:00.679Z,13.77
1781,71,7,2024-04-27T21:23:00.679Z,92.73
1782,22,7,2024-04-27T21:23:00.679Z,15.86
1783,26,8,2024-04-27T21:23:00.679Z,18.57
1784,92,1,2024-04-27T21:23:00.679Z,58.27
1785,71,9,2024-04-27T21:23:00.679Z,23.48
1786,80,8,2024-04-27T21:23:00.679Z,10.30
1787,50,9,2024-04-27T21:23:00.679Z,50.63
1788,43,1,2024-04-27T21:23:00.679Z,87.54
1789,61,5,2024-04-27T21:23:00.679Z,43.04
1790,84,4,2024-04-27T21:23:00.679Z,94.52
1791,30,8,2024-04-27T21:23:00.679Z,55.53
1792,13,1,2024-04-27T21:23:00.679Z,35.65
1793,81,9,2024-04-27T21:23:00.679Z,66.90
1794,48,3,2024-04-27T21:23:00.679Z,59.83
1795,98,4,2024-04-27T21:23:00.679Z,62.96
1796,93,10,2024-04-27T21:23:00.679Z,87.29
1797,78,10,2024-04-27T21:23:00.679Z,87.70
1798,12,7,2024-04-27T21:23:00.679Z,66.53
1799,71,2,2024-04-27T21:23:00.679Z,36.28
1800,54,9,2024-04-27T21:23:00.679Z,59.17
1801,58,2,2024-04-27T21:23:00.679Z,58.57
1802,97,2,2024-04-27T21:23:00.679Z,29.39
1803,20,10,2024-04-27T21:23:00.679Z,25.43
1804,15,9,2024-04-27T21:23:00.679Z,58.50
1805,79,7,2024-04-27T21:23:00.679Z,63.01
1806,89,4,2024-04-27T21:23:00.679Z,91.53
1807,88,8,2024-04-27T21:23:00.679Z,70.87
1808,49,2,2024-04-27T21:23:00.679Z,91.46
1809,12,7,2024-04-27T21:23:00.679Z,69.95
1810,18,3,2024-04-27T21:23:00.679Z,31.42
1811,21,6,2024-04-27T21:23:00.679Z,49.19
1812,68,1,2024-04-27T21:23:00.679Z,77.66
1813,76,10,2024-04-27T21:23:00.679Z,61.99
1814,40,3,2024-04-27T21:23:00.679Z,37.35
1815,41,10,2024-04-27T21:23:00.679Z,85.74
1816,12,1,2024-04-27T21:23:00.679Z,25.47
1817,88,8,2024-04-27T21:23:00.679Z,24.62
1818,2,1,2024-04-27T21:23:00.679Z,12.99
1819,92,1,2024-04-27T21:23:00.680Z,54.81
1820,17,2,2024-04-27T21:23:00.680Z,56.99
1821,75,9,2024-04-27T21:23:00.680Z,14.85
1822,63,5,2024-04-27T21:23:00.680Z,83.52
1823,56,3,2024-04-27T21:23:00.680Z,12.58
1824,66,5,2024-04-27T21:23:00.680Z,65.50
1825,84,1,2024-04-27T21:23:00.680Z,100.00
1826,87,1,2024-04-27T21:23:00.680Z,68.64
1827,10,1,2024-04-27T21:23:00.680Z,17.48
1828,43,3,2024-04-27T21:23:00.680Z,64.32
1829,25,2,2024-04-27T21:23:00.680Z,22.46
1830,48,1,2024-04-27T21:23:00.680Z,38.41
1831,32,9,2024-04-27T21:23:00.680Z,25.82
1832,71,5,2024-04-27T21:23:00.680Z,96.64
1833,70,1,2024-04-27T21:23:00.680Z,42.86
1834,83,8,2024-04-27T21:23:00.680Z,81.46
1835,36,4,2024-04-27T21:23:00.680Z,93.16
1836,1,3,2024-04-27T21:23:00.680Z,47.30
1837,21,4,2024-04-27T21:23:00.680Z,51.16
1838,31,3,2024-04-27T21:23:00.680Z,71.88
1839,73,7,2024-04-27T21:23:00.680Z,97.61
1840,89,7,2024-04-27T21:23:00.680Z,26.19
1841,51,10,2024-04-27T21:23:00.680Z,77.10
1842,40,7,2024-04-27T21:23:00.680Z,53.14
1843,20,1,2024-04-27T21:23:00.680Z,94.95
1844,9,2,2024-04-27T21:23:00.680Z,62.30
1845,31,9,2024-04-27T21:23:00.680Z,66.19
1846,96,7,2024-04-27T21:23:00.680Z,68.82
1847,9,4,2024-04-27T21:23:00.680Z,89.50
1848,80,8,2024-04-27T21:23:00.680Z,36.94
1849,54,4,2024-04-27T21:23:00.680Z,30.73
1850,30,10,2024-04-27T21:23:00.680Z,29.35
1851,41,4,2024-04-27T21:23:00.680Z,93.98
1852,92,4,2024-04-27T21:23:00.680Z,34.63
1853,76,6,2024-04-27T21:23:00.680Z,92.83
1854,21,7,2024-04-27T21:23:00.680Z,37.51
1855,98,6,2024-04-27T21:23:00.680Z,93.05
1856,60,3,2024-04-27T21:23:00.680Z,65.73
1857,89,7,2024-04-27T21:23:00.680Z,46.75
1858,47,2,2024-04-27T21:23:00.680Z,84.83
1859,7,10,2024-04-27T21:23:00.680Z,59.31
1860,16,3,2024-04-27T21:23:00.680Z,72.56
1861,70,8,2024-04-27T21:23:00.680Z,70.17
1862,92,4,2024-04-27T21:23:00.680Z,55.49
1863,14,10,2024-04-27T21:23:00.680Z,66.70
1864,65,9,2024-04-27T21:23:00.680Z,21.30
1865,24,4,2024-04-27T21:23:00.680Z,37.98
1866,28,4,2024-04-27T21:23:00.680Z,15.67
1867,21,5,2024-04-27T21:23:00.680Z,37.04
1868,85,6,2024-04-27T21:23:00.680Z,57.42
1869,50,5,2024-04-27T21:23:00.680Z,43.50
1870,12,2,2024-04-27T21:23:00.680Z,30.17
1871,34,9,2024-04-27T21:23:00.680Z,32.09
1872,78,3,2024-04-27T21:23:00.680Z,20.84
1873,62,8,2024-04-27T21:23:00.680Z,34.49
1874,96,8,2024-04-27T21:23:00.680Z,40.11
1875,69,4,2024-04-27T21:23:00.680Z,74.41
1876,3,5,2024-04-27T21:23:00.680Z,99.46
1877,85,5,2024-04-27T21:23:00.680Z,56.18
1878,21,3,2024-04-27T21:23:00.680Z,99.53
1879,95,10,2024-04-27T21:23:00.680Z,76.93
1880,60,5,2024-04-27T21:23:00.680Z,58.59
1881,72,8,2024-04-27T21:23:00.680Z,34.59
1882,26,8,2024-04-27T21:23:00.680Z,92.68
1883,69,4,2024-04-27T21:23:00.680Z,45.50
1884,38,10,2024-04-27T21:23:00.680Z,40.73
1885,79,2,2024-04-27T21:23:00.680Z,82.69
1886,63,2,2024-04-27T21:23:00.680Z,62.04
1887,55,9,2024-04-27T21:23:00.680Z,93.20
1888,25,2,2024-04-27T21:23:00.680Z,18.34
1889,44,5,2024-04-27T21:23:00.680Z,73.63
1890,74,7,2024-04-27T21:23:00.680Z,58.79
1891,63,9,2024-04-27T21:23:00.680Z,50.77
1892,51,5,2024-04-27T21:23:00.680Z,52.13
1893,51,1,2024-04-27T21:23:00.680Z,95.44
1894,60,7,2024-04-27T21:23:00.680Z,29.21
1895,17,5,2024-04-27T21:23:00.680Z,65.33
1896,67,5,2024-04-27T21:23:00.680Z,62.93
1897,53,1,2024-04-27T21:23:00.680Z,92.64
1898,61,10,2024-04-27T21:23:00.680Z,18.48
1899,65,5,2024-04-27T21:23:00.680Z,73.43
1900,12,1,2024-04-27T21:23:00.680Z,83.30
1901,13,9,2024-04-27T21:23:00.680Z,64.03
1902,23,9,2024-04-27T21:23:00.680Z,64.24
1903,43,3,2024-04-27T21:23:00.680Z,40.71
1904,98,3,2024-04-27T21:23:00.680Z,16.52
1905,93,5,2024-04-27T21:23:00.680Z,24.93
1906,20,5,2024-04-27T21:23:00.681Z,45.75
1907,80,6,2024-04-27T21:23:00.681Z,95.38
1908,25,1,2024-04-27T21:23:00.681Z,49.73
1909,21,1,2024-04-27T21:23:00.681Z,99.56
1910,56,10,2024-04-27T21:23:00.681Z,20.04
1911,70,6,2024-04-27T21:23:00.681Z,93.90
1912,50,1,2024-04-27T21:23:00.681Z,14.30
1913,16,8,2024-04-27T21:23:00.681Z,88.18
1914,90,8,2024-04-27T21:23:00.681Z,50.08
1915,43,7,2024-04-27T21:23:00.681Z,63.76
1916,54,1,2024-04-27T21:23:00.681Z,41.47
1917,7,4,2024-04-27T21:23:00.681Z,80.99
1918,18,3,2024-04-27T21:23:00.681Z,64.00
1919,5,5,2024-04-27T21:23:00.681Z,73.72
1920,77,5,2024-04-27T21:23:00.681Z,51.12
1921,98,2,2024-04-27T21:23:00.681Z,91.15
1922,28,10,2024-04-27T21:23:00.681Z,34.52
1923,100,3,2024-04-27T21:23:00.681Z,20.99
1924,12,4,2024-04-27T21:23:00.681Z,86.98
1925,48,1,2024-04-27T21:23:00.681Z,84.58
1926,60,3,2024-04-27T21:23:00.681Z,74.04
1927,99,6,2024-04-27T21:23:00.681Z,21.72
1928,17,1,2024-04-27T21:23:00.681Z,53.19
1929,17,9,2024-04-27T21:23:00.681Z,73.65
1930,76,2,2024-04-27T21:23:00.681Z,47.53
1931,16,6,2024-04-27T21:23:00.681Z,92.31
1932,71,9,2024-04-27T21:23:00.681Z,35.09
1933,40,8,2024-04-27T21:23:00.681Z,63.11
1934,56,2,2024-04-27T21:23:00.681Z,59.09
1935,66,1,2024-04-27T21:23:00.681Z,34.91
1936,55,5,2024-04-27T21:23:00.681Z,66.52
1937,14,10,2024-04-27T21:23:00.681Z,31.43
1938,84,8,2024-04-27T21:23:00.681Z,76.14
1939,7,6,2024-04-27T21:23:00.681Z,37.37
1940,28,10,2024-04-27T21:23:00.681Z,53.84
1941,5,10,2024-04-27T21:23:00.681Z,33.42
1942,3,2,2024-04-27T21:23:00.681Z,40.77
1943,45,4,2024-04-27T21:23:00.681Z,26.71
1944,36,5,2024-04-27T21:23:00.681Z,27.85
1945,99,10,2024-04-27T21:23:00.681Z,74.38
1946,93,7,2024-04-27T21:23:00.681Z,94.88
1947,27,2,2024-04-27T21:23:00.681Z,79.67
1948,10,7,2024-04-27T21:23:00.681Z,12.71
1949,25,7,2024-04-27T21:23:00.681Z,16.93
1950,55,10,2024-04-27T21:23:00.681Z,53.15
1951,51,5,2024-04-27T21:23:00.681Z,30.08
1952,16,9,2024-04-27T21:23:00.681Z,25.36
1953,49,5,2024-04-27T21:23:00.681Z,30.33
1954,54,6,2024-04-27T21:23:00.681Z,78.09
1955,47,3,2024-04-27T21:23:00.681Z,65.70
1956,56,7,2024-04-27T21:23:00.681Z,86.47
1957,22,7,2024-04-27T21:23:00.681Z,16.62
1958,69,9,2024-04-27T21:23:00.681Z,72.56
1959,17,7,2024-04-27T21:23:00.681Z,91.15
1960,65,6,2024-04-27T21:23:00.681Z,50.55
1961,18,1,2024-04-27T21:23:00.681Z,25.29
1962,54,3,2024-04-27T21:23:00.681Z,25.09
1963,32,7,2024-04-27T21:23:00.681Z,75.97
1964,37,3,2024-04-27T21:23:00.681Z,18.48
1965,79,1,2024-04-27T21:23:00.681Z,99.20
1966,48,5,2024-04-27T21:23:00.681Z,50.81
1967,1,10,2024-04-27T21:23:00.681Z,30.40
1968,58,7,2024-04-27T21:23:00.681Z,12.72
1969,99,6,2024-04-27T21:23:00.681Z,67.51
1970,86,1,2024-04-27T21:23:00.681Z,13.43
1971,83,9,2024-04-27T21:23:00.681Z,18.90
1972,4,5,2024-04-27T21:23:00.681Z,31.77
1973,94,6,2024-04-27T21:23:00.681Z,55.93
1974,83,5,2024-04-27T21:23:00.681Z,89.62
1975,2,8,2024-04-27T21:23:00.681Z,75.94
1976,93,10,2024-04-27T21:23:00.681Z,92.81
